,Generator,Time,Value,Zones,Type,$/MWh
332,GenConnDevonLLC17,21,0.0,CT,Oil,164.41082807302737
333,GenConnDevonLLC17,22,0.0,CT,Oil,164.41082807302737
334,GenConnDevonLLC17,23,0.0,CT,Oil,164.41082807302737
335,GenConnDevonLLC17,24,0.0,CT,Oil,164.41082807302737
336,CPVTowanticEnergyCenterCTG1,1,0.0,CT,Gas,24.786417900129283
337,CPVTowanticEnergyCenterCTG1,2,0.0,CT,Gas,24.786417900129283
338,CPVTowanticEnergyCenterCTG1,3,0.0,CT,Gas,24.786417900129283
339,CPVTowanticEnergyCenterCTG1,4,0.0,CT,Gas,24.786417900129283
340,CPVTowanticEnergyCenterCTG1,5,0.0,CT,Gas,24.786417900129283
341,CPVTowanticEnergyCenterCTG1,6,0.0,CT,Gas,24.786417900129283
342,CPVTowanticEnergyCenterCTG1,7,0.0,CT,Gas,24.786417900129283
343,CPVTowanticEnergyCenterCTG1,8,0.0,CT,Gas,24.786417900129283
344,CPVTowanticEnergyCenterCTG1,9,0.0,CT,Gas,24.786417900129283
345,CPVTowanticEnergyCenterCTG1,10,0.0,CT,Gas,24.786417900129283
346,CPVTowanticEnergyCenterCTG1,11,0.0,CT,Gas,24.786417900129283
347,CPVTowanticEnergyCenterCTG1,12,0.0,CT,Gas,24.786417900129283
348,CPVTowanticEnergyCenterCTG1,13,0.0,CT,Gas,24.786417900129283
349,CPVTowanticEnergyCenterCTG1,14,0.0,CT,Gas,24.786417900129283
350,CPVTowanticEnergyCenterCTG1,15,0.0,CT,Gas,24.786417900129283
351,CPVTowanticEnergyCenterCTG1,16,0.0,CT,Gas,24.786417900129283
352,CPVTowanticEnergyCenterCTG1,17,0.0,CT,Gas,24.786417900129283
353,CPVTowanticEnergyCenterCTG1,18,0.0,CT,Gas,24.786417900129283
354,CPVTowanticEnergyCenterCTG1,19,0.0,CT,Gas,24.786417900129283
355,CPVTowanticEnergyCenterCTG1,20,0.0,CT,Gas,24.786417900129283
356,CPVTowanticEnergyCenterCTG1,21,0.0,CT,Gas,24.786417900129283
357,CPVTowanticEnergyCenterCTG1,22,0.0,CT,Gas,24.786417900129283
358,CPVTowanticEnergyCenterCTG1,23,0.0,CT,Gas,24.786417900129283
359,CPVTowanticEnergyCenterCTG1,24,0.0,CT,Gas,24.786417900129283
360,BridgeportEnergyProjectGEN1,1,0.0,CT,Gas,23.020774266003855
361,BridgeportEnergyProjectGEN1,2,0.0,CT,Gas,23.020774266003855
362,BridgeportEnergyProjectGEN1,3,0.0,CT,Gas,23.020774266003855
363,BridgeportEnergyProjectGEN1,4,0.0,CT,Gas,23.020774266003855
364,BridgeportEnergyProjectGEN1,5,0.0,CT,Gas,23.020774266003855
365,BridgeportEnergyProjectGEN1,6,0.0,CT,Gas,23.020774266003855
366,BridgeportEnergyProjectGEN1,7,0.0,CT,Gas,23.020774266003855
367,BridgeportEnergyProjectGEN1,8,0.0,CT,Gas,23.020774266003855
368,BridgeportEnergyProjectGEN1,9,0.0,CT,Gas,23.020774266003855
369,BridgeportEnergyProjectGEN1,10,0.0,CT,Gas,23.020774266003855
370,BridgeportEnergyProjectGEN1,11,0.0,CT,Gas,23.020774266003855
371,BridgeportEnergyProjectGEN1,12,0.0,CT,Gas,23.020774266003855
372,BridgeportEnergyProjectGEN1,13,0.0,CT,Gas,23.020774266003855
373,BridgeportEnergyProjectGEN1,14,0.0,CT,Gas,23.020774266003855
374,BridgeportEnergyProjectGEN1,15,0.0,CT,Gas,23.020774266003855
375,BridgeportEnergyProjectGEN1,16,0.0,CT,Gas,23.020774266003855
376,BridgeportEnergyProjectGEN1,17,0.0,CT,Gas,23.020774266003855
377,BridgeportEnergyProjectGEN1,18,0.0,CT,Gas,23.020774266003855
378,BridgeportEnergyProjectGEN1,19,0.0,CT,Gas,23.020774266003855
379,BridgeportEnergyProjectGEN1,20,0.0,CT,Gas,23.020774266003855
